ID	FLOAT	FLOAT	X	BOOL	FLOAT	BOOL_HUN	X	X	FLOAT	BOOL	FLOAT	X	X	X	NOMINAL	FLOAT	X	FLOAT	FLOAT	X	BOOL	X	BOOL	FLOAT	BOOL	X	BOOL	X	X	X	X	BOOL	X	FLOAT	X	FLOAT	BOOL	FLOAT	FLOAT	X	X	FLOAT	NOMINAL	FLOAT	X	FLOAT	FLOAT	X	X	X	X	X	X	FLOAT	X	X	X	BOOL	BOOL	X	BOOL	BOOL	X	X	X	FLOAT	X	FLOAT	X	FLOAT	FLOAT	BOOL	X	X	FLOAT	X	X	X	NOMINAL	FLOAT	FLOAT	BOOL_TLD	X	FLOAT	FLOAT	BOOL	FLOAT	X	INT	FLOAT	X
kao	0	2	0	0	0	0	"XASONGA, KASSONKE, KHASSONKA, KHASSONKÉ, KHASONKE, KASONKE, KASSON, KASSO, XAASONGA, XASONKE"	0	0	0	0	en	KAO	Sat Jan 5 22:30:31 CST 2013	m	0	kao	2	0	-	no	kao	0	0	0	"Niger-Congo, Mande, Western, Central-Southwestern, Central, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, Manding-West."	-	-	Xaasongaxango	0	0	0	0	0	0	0	0	1	0	0	0	205025	0	0	0	5.0	0	emk snk sus	0	Xaasongaxango	0	0	0	0	0	0	Xaasongaxango	0	-	0	0		0	0	0	0	0	0	0	2	0	0	0	0	0	-	0	0	0	972298	0	0	0	0	710610	0	2	Mali	0	0	kao
kan	1	18		1	1	aff-dic	"KANARESE, CANARESE, BANGLORI, MADRASSI"	0.48	0	kjv*	1	en	KJV	-	v	11623	kn	3	120410217	Pranava Swaroop Madhyastha	yes	kan	0	2	0	"Dravidian, Southern, Tamil-Kannada, Kannada."	ka*	kn	Kannada	kn	KJV	ka*	Pranava Swaroop Madhyastha	9148	ಕನ್ನಡ	1322815	0	0	62764858		Kannada	0	v	0	"KANARESE, CANARESE, BANGLORI, MADRASSI"	2.0	2	-	kan	Kannada	Fri May 21 11:45:12 CDT 2010	kn	India	0	-	"Dravidian, Southern, Tamil-Kannada, Kannada."	Kannada	FALSE	kjv*	kn	yes	1		106	kn	0	ಕನ್ನಡ	0.55	kan	6	10726688	1	en		2	ಕನ್ನಡ	44000000	35000000	V	0	576	"41.99 c 24.50 o 8.67 gov"	Kannada	9000000	37739040	0	20	India	0	0.54	kan
kam	0	4	0	0	0	0	"KIKAMBA, KEKAMBA"	0	0	-	0	en	KIK	-	m	0	kam	1	0	-	no	kam	0	1	0	"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, E, Kikuyu-Kamba (E.20)."	kb	-	Kamba (Kenya)	-	KIK	kb	-	0	0	30669	0	0	0	0	0	0	0	0	"KIKAMBA, KEKAMBA"	5.0	0	sw ki ln	kam	Kamba (Kenya)	Wed Sep 28 12:01:07 CDT 2011	kam	Kenya	0	sw ki ln	"Niger-Congo, Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern, Narrow Bantu, Central, E, Kikuyu-Kamba (E.20)."	Kamba	0	-	0	no		0	0	0	0	Kĩkamba	0	0	2	192986	0	en	0	1	Kĩkamba	0	0	0	0	39	0	Kamba	0	3893000	0	5	Kenya	0	0	kam
kal	2	13		0	0	fedora no	"GREENLANDIC ESKIMO, GREENLANDIC, KALAALLISUT"	1.53	0	esg	0	en da	ESG	-	v	1568	kl	4	53314	-	no	kal	0	3	0	"Eskimo-Aleut, Eskimo, Inuit."	gl	kl	Greenlandic	kl	ESG	gl	-	3740	Kalaallisut	1710072	0	0	359086		Greenlandic	0	0	0	"GREENLANDIC ESKIMO, GREENLANDIC, KALAALLISUT"	1.0	0	esk ik iu-Latn	kal	Kalaallisut	Mon Mar 12 14:23:31 CDT 2012	kl	Greenland	0	esk	"Eskimo-Aleut, Eskimo, Inuit."	Kalaallisut	FALSE	esg	kl	no			203	kl	0	Kalaallisut		kal	4	20918511	1	en da		5	Kalaallisut		57000	M	0	1193	"21.74 o 21.74 c 21.15 info"	Kalaallisut	0	57000	0	15	Greenland	5	0.01	kal
kas	1	14		0	1	fedora no 	"KESHUR, KASCHEMIRI, CASHMIRI, CASHMEEREE, KACMIRI"	0.90	0	ksh*	0	en	KSH	Mon Oct 1 22:28:52 CDT 2012	v	22	ks	3	5940.0	-	no	kas	0	2	0	"Indo-European, Indo-Iranian, Indo-Aryan, Northwestern zone, Dardic, Kashmiri."	-	ks	Kashmiri	ks	KSH	-	-	2970.0	कश्मीरी / كشميري	1921	1	2	8253		Kashmiri	1113	0	0	"KESHUR, KASCHEMIRI, CASHMIRI, CASHMEEREE, KACMIRI"	4.0	0	-	kas	Kashmiri	Sun May 29 13:03:25 CDT 2011	ks	India	0	-	"Indo-European, Indo-Iranian, Indo-Aryan, Northwestern zone, Dardic, Kashmiri."	Kashmiri	FALSE	ksh*	ks	no			258	ks	0	-		kas	3	13336	1	en		2	-	n.a.	5600000	B	7036	1	"74.72 o 8.57 c 5.93 de"	Kashmiri	0	5580830	0	17	India	0	0.0909090909091	kas
kaq	0	24	0	0	0	0	KAPANAWA	0	0	-	1	en es	KAQ	Thu Dec 27 18:30:14 CST 2012	m	0	kaq	9	0	-	no	kaq	0	5	0	"Panoan, North-Central."	-	-	Capanahua	-	KAQ	-	-	0	0	359128	0	3	0	0	0	403430	0	0	KAPANAWA	7.0	1	shp	kaq	Capanahua	Mon Jun 13 17:41:21 CDT 2011	kaq	Peru	0	shp	"Panoan, North-Central."	Capanahua	0	-	0	no		0	0	0	0	-	0	0	15	2596361	0	en es	0	6	-	0	0	0	2923775	3	0	Capanahua	0	50	0	27	Peru	9	0	kaq
kap	0	8	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Bezhta	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	1	0	0	Bezhta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6800	0	8	0	6	0	kap
kaw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kawi	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Kawi	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	kaw
kav	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Katukína	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	9.0	0	0	0	Katukína	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	kav
kau	0	1	Inclusive SIL code	0	0	not found	"YERWA KANURI, KANOURI, BERIBERI, BORNU, KANOURY"	0.85	0	kph	0	en	KPH	-	m	11	kr	0	0.0	-	no	kau	0	0	0	"Nilo-Saharan, Saharan, Western, Kanuri."	-	kr	Kanuri	kr	KPH	-	-	0	Kanuri	5695	1	0	1247		Kanuri	0	0	0	"YERWA KANURI, KANOURI, BERIBERI, BORNU, KANOURY"	7.7	0	-	kau	Kanuri	Fri May 21 11:45:40 CDT 2010	kr	Nigeria	0	-	"Nilo-Saharan, Saharan, Western, Kanuri."	Kanuri	FALSE	kph	kr	no			284	kr	0	Kanuri		kau	3	42902	1	en		0	Kanuri	4800000	4200000	M	0	4	"55.55 c 35.18 o 1.85 n"	Kanuri	0	3760500	0	2	Nigeria	0	0.0	kau
kat	1	26		1	0	online	"KARTULI, GRUZINSKI"	1.02	0	geo	0	en	GEO	-	v	56907	ka	3	42370254	Oto Magaldadze	no	kat	0	1	0	"South Caucasian, Georgian."	ge	ka	Georgian	ka	GEO	ge	Oto Magaldadze	2529	ქართული	3720385	0	0	66759298		Georgian	0	v	0	"KARTULI, GRUZINSKI"	1.0	0	-	kat	Georgian	Fri May 21 11:41:47 CDT 2010	ka	Georgia	0	-	"South Caucasian, Georgian."	Georgian	FALSE	geo	ka	no	1		53	ka	0	ქართული		kat	6	31936377	1	en		1	ქართული	n.a.	4300000	V	0	994	"34.73 o 29.01 c 9.15 ge"	Georgian	0	3900000	0	34	Georgia	0	0.30	kat
kaz	2	10		1	0	aff-dic	"KAZAK, KAISAK, KOSACH, QAZAQ"	0.93	0	kaz	0	en	KAZ	Wed Jun 27 20:38:42 CDT 2012	v	127229	kk	3	85022950	Akmaral Mussayeva	yes	kaz	1	1	0	"Altaic, Turkic, Western, Aralo-Caspian."	az	kk	Kazakh	kk	KAZ	az	Akmaral Mussayeva	1809	Қазақша	5811522	0	30019	125070251	.kz	Kazakh	41847117	v	0	"KAZAK, KAISAK, KOSACH, QAZAQ"	1.0	0	ky ba	kaz	Kazakh	Tue Oct 11 14:39:55 CDT 2011	kk	Kazakhstan	0	ky ba	"Altaic, Turkic, Western, Aralo-Caspian."	Kazakh	FALSE	kaz	kk	yes	1		36	kk	0	Қазақша	0.59	kaz	4	48188794	1	en		2	Қазақша	n.a.	8300000	V	334898645	255	"56.29 de 22.84 ru 9.73 o"	Kazakh	500000	8077770	0	13	Kazakhstan	0	0.34	kaz
kay	0	11	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	2	0	0	0	0	0	0	0	0	0	0	Kamayurá	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Kamayurá	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	12	0	7	0	kay
kax	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kao	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.0	2	0	0	Kao	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	3	0	7	0	kax
rhg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Rohingya	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Rohingya	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800000	0	0	0	0	0	rhg
bzw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Basa (Nigeria)	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Basa (Nigeria)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	bzw
bzv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Naami	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Naami	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	0	0	0	0	bzv
bzu	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Burmeso	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Burmeso	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	1	0	7	0	bzu
bzt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Brithenig	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Brithenig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bzt
bzs	0	37	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Brazilian Sign Language	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Brazilian Sign Language	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000000	0	37	0	7	0	bzs
bzr	0	2	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Biri	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	9.0	1	0	0	Biri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	0	bzr
bzq	0	3	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	3	0	0	0	0	0	1	0	0	0	0	Buli (Indonesia)	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Buli (Indonesia)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2520	0	4	0	0	0	bzq
bzp	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Kemberano	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	1	0	0	Kemberano	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	1	0	0	0	bzp
bzz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Evant	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Evant	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11000	0	0	0	5	0	bzz
bzy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Obanliku	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Obanliku	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65000	0	0	0	0	0	bzy
bzx	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Kɛlɛngaxo Bozo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Bozo, Kɛlɛngaxo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	1	0	0	0	bzx
bzg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Babuza	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	9.0	0	0	0	Babuza	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	bzg
bzf	0	4	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	5	0	0	0	0	0	2	0	0	0	0	Boikin	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	2	0	0	Boikin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	31300	0	16	0	0	0	bzf
bze	0	2	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Jenaama Bozo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Bozo, Jenaama	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197000	0	2	0	0	0	bze
bzd	0	13	0	0	0	0	TALAMANCA	0	0	-	0	en es	BZD	Sun Dec 23 13:11:29 CST 2012	m	0	bzd	2	0	-	no	bzd	0	0	0	"Chibchan, Talamanca."	-	-	Bribri	-	BZD	-	-	0	0	7171	0	3	0	0	0	367456	0	0	-	5.0	1	-	bzd	Bribri	-	bzd	Costa Rica	0	-	-	Bribri	0	-	0	no		0	0	0	0	-	0	0	3	39745	0	en es	0	1	-	0	0	0	1816046	1	0	Bribri	0	11000	0	16	Costa Rica	6	0	bzd
bzc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Southern Betsimisaraka Malagasy	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Malagasy, Southern Betsimisaraka	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1830000	0	0	0	0	0	bzc
bzb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Andio	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Andio	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1700	0	0	0	6	0	bzb
bza	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	2	0	0	0	0	0	0	0	0	0	0	Bandi	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	4.0	1	0	0	Bandi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107000	0	2	0	0	0	bza
bzo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Bozaba	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Bozaba	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5500	0	0	0	0	0	bzo
bzn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Boano (Maluku)	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Boano (Maluku)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3240	0	0	0	6	0	bzn
bzm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Bolondo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.0	0	0	0	Bolondo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	6	0	bzm
bzl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Boano (Sulawesi)	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Boano (Sulawesi)	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2700	0	0	0	6	0	bzl
bzk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Nicaragua Creole English	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	5.0	0	0	0	Creole English, Nicaragua	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	5	0	bzk
bzj	0	3	0	0	0	0	-	0	0	0	0	en	BZJ	Sun Dec 23 13:27:03 CST 2012	m	0	bzj	1	0	-	no	-	0	0	0	-	-	-	Belize Kriol English	0	0	0	0	0	0	0	0	4	0	0	0	304724	0	0	0	3.0	1	icr jam	0	Kriol English, Belize	0	0	0	0	0	0	Belize Kriol English	0	-	0	0		0	0	0	0	0	0	0	2	0	0	0	0	1	-	0	0	0	1459599	0	0	0	0	110000	0	22		0	0	bzj
bzi	0	3	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Bisu	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	6.5	0	0	0	Bisu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	6	0	6	0	bzi
bzh	0	1	0	0	0	0	"MAPOS, CENTRAL BUANG"	0	0	0	2	en	BZH	Thu Jan 10 16:12:37 CST 2013	m	0	bzh	0	0	-	no	bzh	0	3	0	"Austronesian, Malayo-Polynesian, Central-Eastern, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, South, Hote-Buang, Buang."	-	-	Mapos Buang	0	0	0	0	0	0	0	0	291	0	0	0	553111	0	0	0	5.0	3	mlp pes-Latn	0	Buang, Mapos	0	0	0	0	0	0	Mapos Buang	0	-	0	0		0	0	0	0	0	0	0	5	0	0	0	0	3	-	0	0	0	2945420	0	0	0	0	10500	0	24	Papua New Guinea	0	0	bzh
tft	0	3	0	0	0	0	0	0	0	0	0	0	0	0	m	1	0	2	0.0	0	0	0	0	2	0	0	0	0	Ternate	0	0	0	0	0	0	0	1	0	709	0	0	0	0	0	0	6.5	0	0	0	Ternate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	42000	0	3	0	0	0.0	tft
ymq	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Qila Muji	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Muji, Qila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	ymq
ymp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Yamap	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Yamap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	ymp
yms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Mysian	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Mysian	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	yms
ymr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Malasar	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Malasar	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ymr
ymt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Mator-Taygi-Karagas	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Mator-Taygi-Karagas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ymt
ymx	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Northern Muji	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Muji, Northern	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	ymx
ymz	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Muzi	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Muzi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	ymz
ymc	0	1	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	1	0	0	0	0	0	0	0	0	0	0	Southern Muji	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Muji, Southern	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	ymc
ymb	0	1	0	0	0	0	0	0	0	0	1	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Yambes	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	1	0	0	Yambes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	ymb
yme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Yameo	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Yameo	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	yme
ymd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Muda	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Muda	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	ymd
ymg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Yamongeri	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Yamongeri	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ymg
ymi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Moji	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Moji	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	ymi
ymh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Mili	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Mili	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ymh
ymk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	0	0	0	0	0	0	0	0	0	0	0	Makwe	0	0	0	0	0	0	0	0	0	0	0	0	0	m	0	0	7.7	0	0	0	Makwe	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	ymk
